Name,Fulladdress,Street,Municipality,Categories,Plus Code,Phone,Phones,Emails,Review Count,Average Rating,Review URL,Google Maps URL,Google Knowledge URL,Latitude,Longitude,Website,Domain,Opening hours,Featured image,Cid,Place Id,Kgmid
Hells Angels Riverside,"St. Galler Str. 40, 9470 Buchs, Switzerland",St. Galler Str. 40,9470 Buchs,"8fB8ZPrmCPe00PEP_9Ww6AY,0ahUKEwi6o-6bt6r_AhV3GjQIHf8qDG0Q8BcIYigA,St. Galler Str. 40,9470 Buchs,Switzerland,,,,,,,,,47.1677855,9.4650685,0x479b31d0f94999cb:0x54496565410cfaf0,Hells Angels Riverside,,,,,,,Hells Angels Riverside, St. Galler Str. 40, 9470 Buchs, Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,1,Favorites,,1,,,,,,,,0ahUKEwi6o-6bt6r_AhV3GjQIHf8qDG0QwaQDCG4oAA,2,Want to go,,1,,,,,,,,0ahUKEwi6o-6bt6r_AhV3GjQIHf8qDG0QwaQDCG8oAQ,7,Travel plans,,1,,,,,,,,0ahUKEwi6o-6bt6r_AhV3GjQIHf8qDG0QwaQDCHAoAg,4,Starred places,,1,,,,,,,,0ahUKEwi6o-6bt6r_AhV3GjQIHf8qDG0QwaQDCHEoAw,,,,0ahUKEwi6o-6bt6r_AhV3GjQIHf8qDG0Q0JcGCG0oCg,,,,,Europe/Zurich,,,,,,,w9tWR4nS5X71KFAmqnFUPA,0,1,Hells Angels Riverside,,614.7437,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=w9tWR4nS5X71KFAmqnFUPA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=97.415634&pitch=0&thumbfov=100,,,80,92,,3,9.46483751081325,47.16780593935063,97.415634,90,1024,768,75,8fB8ZPrmCPe00PEP_9Ww6AY,0ahUKEwi6o-6bt6r_AhV3GjQIHf8qDG0QkI4GCHMoAA,,,,,0x479b31d0f94999cb:0x54496565410cfaf0,,St. Galler Str. 40, 9470 Buchs, Switzerland,,,Street View,,2,w9tWR4nS5X71KFAmqnFUPA,2,2,,,,,2,,,47.16780593935063,9.46483751081325,,316.69748,89.64878,0.76474756,3,,,2,,,,launch,6,,,2023,5,31,20,,,,,,,,,,,,,GEO_PHOTO_REFERENCE,IMAGE_ALLEYCAT|w9tWR4nS5X71KFAmqnFUPA,1,2,,,,,,,5159772571688344011,6073497058043296496,,zARVwl7pQaQ,1,,8fB8ZPrmCPe00PEP_9Ww6AY,,EvgDKYQi49-NlUMIDwAAAAEAAAMAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGAFCVCmEIuPfjZVD6AEAACAAAAADAAAAAAAAAAAAAAAAAAAAAAAAAAAEAAEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABAAAAAAAAAAAAAAAAA,,,1,0,1,,0,0,,St. Galler Str. 40, 9470 Buchs, Switzerland,,,,,,,,,,https://business.google.com/create?fp=6073497058043296496&hl=en&authuser=0&gmbsrc=us-en-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=us-en-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted,Claim this business,,0ahUKEwi6o-6bt6r_AhV3GjQIHf8qDG0Q_1kIdigO,,,,,,,,,,,,Rate and review,Share your experience to help others,,1,Share details of your own experience at this place,,,,,,0,,,,,,Hells Angels Riverside (Owner),,,,,,,105983687734518388321,,,,1,,,,,,1,,,,,w9tWR4nS5X71KFAmqnFUPA,0,1,Hells Angels Riverside,,614.7437,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=w9tWR4nS5X71KFAmqnFUPA&cb_client=search.gws-prod.gps&w=86&h=86&yaw=97.415634&pitch=0&thumbfov=100,Hells Angels Riverside,,86,86,,3,9.46483751081325,47.16780593935063,97.415634,90,1024,768,75,8fB8ZPrmCPe00PEP_9Ww6AY,0ahUKEwi6o-6bt6r_AhV3GjQIHf8qDG0QkI4GCHQoDA,,,,,0x479b31d0f94999cb:0x54496565410cfaf0,,St. Galler Str. 40, 9470 Buchs, Switzerland,,,Street View,,2,w9tWR4nS5X71KFAmqnFUPA,2,2,,,,,2,,,47.16780593935063,9.46483751081325,,316.69748,89.64878,0.76474756,3,,,2,,,,launch,6,,,2023,5,31,20,,,,,,,,,,,,,GEO_PHOTO_REFERENCE,IMAGE_ALLEYCAT|w9tWR4nS5X71KFAmqnFUPA,1,2,,,,,,,5159772571688344011,6073497058043296496,,zARVwl7pQaQ,w9tWR4nS5X71KFAmqnFUPA,0,1,Hells Angels Riverside,,614.7437,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=w9tWR4nS5X71KFAmqnFUPA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=97.415634&pitch=0&thumbfov=100,Hells Angels Riverside,,408,240,,3,9.46483751081325,47.16780593935063,97.415634,90,1024,768,75,8fB8ZPrmCPe00PEP_9Ww6AY,0ahUKEwi6o-6bt6r_AhV3GjQIHf8qDG0QkI4GCHUoDQ,,,,,0x479b31d0f94999cb:0x54496565410cfaf0,,St. Galler Str. 40, 9470 Buchs, Switzerland,,,Street View,,2,w9tWR4nS5X71KFAmqnFUPA,2,2,,,,,2,,,47.16780593935063,9.46483751081325,,316.69748,89.64878,0.76474756,3,,,2,,,,launch,6,,,2023,5,31,20,,,,,,,,,,,,,GEO_PHOTO_REFERENCE,IMAGE_ALLEYCAT|w9tWR4nS5X71KFAmqnFUPA,1,2,,,,,,,5159772571688344011,6073497058043296496,,zARVwl7pQaQ,,,,,,ChIJy5lJ-dAxm0cR8PoMQWVlSVQ,,,,,St. Galler Str. 40,St. Galler Str. 40,Buchs,,,,,,,,,Hells Angels Riverside,,,188,187,1166,186,/g/11hzsvwz4n,,,,,,,,,,,,,,,,,,German,,,de,,English,en,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,1,,,,,,,,,,,,,,,,Buchs, Switzerland,,,,,,,,https://www.google.com/search?q=local+guide+program&ibp=gwp;0,26,Oi8KLSIpSGVsbHMgQW5nZWxzIFJpdmVyc2lkZSBCdWNocywgU3dpdHplcmxhbmQoAg&pcl=lp,,,,,,,,,7,Hells Angels Riverside,St. Galler Str. 40,9470 Buchs,Switzerland,2,Hells Angels Riverside, St. Galler Str. 40, 9470 Buchs, Switzerland,1,St. Galler Str. 40, 9470 Buchs, Switzerland,4,Buchs, Switzerland,,St. Galler Str. 40,St. Galler Str. 40,Buchs,9470,,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,47.1677855,9.4650685,Cg9IRUxMUyBBTkdFTFMgTUPgAQA,,,,,,,,,,,,,,,,,https://business.google.com/local/business/setup/create?fp=6073497058043296496&hl=en&authuser=0&gmbsrc=us-en-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=us-en-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted,,,,,,1,0x479b31d0f94999cb:0x54496565410cfaf0,,,/g/11hzsvwz4n,ChIJy5lJ-dAxm0cR8PoMQWVlSVQ",,,,,,,,https://www.googlresult.com/maps?cid=6073497058043296496,https://www.googlresult.com/search?kgmid=/g/11hzsvwz4n&kponly,47.1677855,9.4650685,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=w9tWR4nS5X71KFAmqnFUPA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=97.415634&pitch=0&thumbfov=100,6.0735E+18,ChIJy5lJ-dAxm0cR8PoMQWVlSVQ,/g/11hzsvwz4n
Clubhouse Celtics MC,"Chem. de la Chatanerie 10, 1023 Crissier, Switzerland",Chem. de la Chatanerie 10,1023 Crissier,Workers' club,,,,,4,5,https://search.google.com/local/reviews?placeid=ChIJE8tI8TkxjEcR7d6_ZNFsteQ&q=HELLS+ANGELS+MC&authuser=0&hl=en&gl=US,https://www.googlresult.com/maps?cid=16480198058026458861,https://www.googlresult.com/search?kgmid=/g/11h3l5ml54&kponly,46.5559594,6.5697823,http://www.celtics.ch/,celtics.ch,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-eqJhQWgp6ZCtnVSenaB-g&cb_client=search.gws-prod.gps&w=80&h=92&yaw=141.77351&pitch=0&thumbfov=100,1.64802E+19,ChIJE8tI8TkxjEcR7d6_ZNFsteQ,/g/11h3l5ml54
HAMC MADRID CITY,"C/ Ezequiel Peñalver, 10, 28042 Madrid, Spain","C/ Ezequiel Peñalver, 10",28042 Madrid,Club,,,,,8,4.9,https://search.google.com/local/reviews?placeid=ChIJh5IteFgxQg0RqwCLeA5epRg&q=HELLS+ANGELS+MC&authuser=0&hl=en&gl=US,https://www.googlresult.com/maps?cid=1775929044312457387,https://www.googlresult.com/search?kgmid=/g/11sh9jjkwc&kponly,40.4497455,-3.5542089,https://www.81madridcity.es/,81madridcity.es,,https://lh5.googleusercontent.com/p/AF1QipP6YyQwg-L-vVOsksOETk5YmcjUNdSzSFse1zIm=w122-h92-k-no,1.77593E+18,ChIJh5IteFgxQg0RqwCLeA5epRg,/g/11sh9jjkwc
Truva Mc,"Kohlenstraße 17, 28217 Bremen, Germany",Kohlenstraße 17,28217 Bremen,Bar,,,,,6,4.5,https://search.google.com/local/reviews?placeid=ChIJHxJQUUEosUcRIi80vNZVP0M&q=HELLS+ANGELS+MC&authuser=0&hl=en&gl=US,https://www.googlresult.com/maps?cid=4845686104842841890,https://www.googlresult.com/search?kgmid=/g/11h_wz51ct&kponly,53.0922197,8.7967404,,,"Sunday:[Closed], Monday:[Closed], Tuesday:[Closed], Wednesday:[Closed], Thursday:[Closed], Friday:[6:30 PM-1 AM], Saturday:[Closed]",https://lh5.googleusercontent.com/p/AF1QipNL9f1ftr4jXXmCTL8t2hhXP5lv_yw874XSkceK=w92-h92-k-no,4.84569E+18,ChIJHxJQUUEosUcRIi80vNZVP0M,/g/11h_wz51ct
HAMC Altmark,"Käthe-Kollwitz-Straße 25a, 29410 Salzwedel, Germany",Käthe-Kollwitz-Straße 25a,29410 Salzwedel,Bar,,,,,78,4.9,https://search.google.com/local/reviews?placeid=ChIJ4a4ecOusr0cRG02ev07eea0&q=HELLS+ANGELS+MC&authuser=0&hl=en&gl=US,https://www.googlresult.com/maps?cid=12500266670547160347,https://www.googlresult.com/search?kgmid=/g/11cs1wk0q1&kponly,52.8357404,11.1946537,https://www.facebook.com/HAMC.Altmark/,facebook.com,"Sunday:[Open 24 hours], Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipOYEubJavcTynVTqOZD8jUNg18odqY1A5RkvApG=w163-h92-k-no,1.25003E+19,ChIJ4a4ecOusr0cRG02ev07eea0,/g/11cs1wk0q1
Chocolate Bar Lounge,"Carrer d'Antoni Gaudí, 63, 17300 Blanes, Girona, Spain","Carrer d'Antoni Gaudí, 63",17300 Blanes,Cultural association,,,,,2,4.5,https://search.google.com/local/reviews?placeid=ChIJvb_1-yEWuxIRkSUDsmhN7y4&q=HELLS+ANGELS+MC&authuser=0&hl=en&gl=US,https://www.googlresult.com/maps?cid=3382006957237020049,https://www.googlresult.com/search?kgmid=/g/11c2pq0b_2&kponly,41.6676413,2.7826143,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5Jo7K0SmC5UOXm2o65qRLA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=182.33151&pitch=0&thumbfov=100,3.38201E+18,ChIJvb_1-yEWuxIRkSUDsmhN7y4,/g/11c2pq0b_2
MC Stockach 79 e. V.,"Berenberg 1, 78357 Mühlingen, Germany",Berenberg 1,78357 Mühlingen,Association or organization,,,,,2,5,https://search.google.com/local/reviews?placeid=ChIJ_0BUU0dvmkcRxIOXlQjy9bc&q=HELLS+ANGELS+MC&authuser=0&hl=en&gl=US,https://www.googlresult.com/maps?cid=13255767196918318020,https://www.googlresult.com/search?kgmid=/g/11b6dd8jjs&kponly,47.9031741,9.0285596,http://mc-stockach.de/,mc-stockach.de,,,1.32558E+19,ChIJ_0BUU0dvmkcRxIOXlQjy9bc,/g/11b6dd8jjs
Hells Angels MC Mantova club House,"Via Corbolo, 3, 46033 Castel D'ario MN, Italy","Via Corbolo, 3",46033 Castel D'ario MN,Bar,,,,,,,,https://www.googlresult.com/maps?cid=16334630993167020996,https://www.googlresult.com/search?kgmid=/g/11rcq8x4h_&kponly,45.1504292,10.9744334,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PwOK_7pqTd-moVoRQekgsg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=130.10371&pitch=0&thumbfov=100,1.63346E+19,ChIJDSR6YCF7f0cRxHPO_FdEsOI,/g/11rcq8x4h_
Hells Angels Aalborg,"Østergade 24, 9400 Nørresundby, Denmark",Østergade 24,9400 Nørresundby,Association or organization,,,,,11,4.8,https://search.google.com/local/reviews?placeid=ChIJ7yx4eoUySUYRe3vVlSxY5zY&q=HELLS+ANGELS+MC&authuser=0&hl=en&gl=US,https://www.googlresult.com/maps?cid=3956227746183871355,https://www.googlresult.com/search?kgmid=/g/11bcf1ztyd&kponly,57.0589404,9.9270234,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HjJUKw_abV5ml5CP1Ixruw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=17.443426&pitch=0&thumbfov=100,3.95623E+18,ChIJ7yx4eoUySUYRe3vVlSxY5zY,/g/11bcf1ztyd
The Living Dead MC Wuppertal,"Clausenstraße 39, 42285 Wuppertal, Germany",Clausenstraße 39,42285 Wuppertal,Club,,+49 202 4598260,"0202 4598260, +49 202 4598260",,22,4.9,https://search.google.com/local/reviews?placeid=ChIJ2f-RqcDXuEcR5nV1NfOnxZU&q=HELLS+ANGELS+MC&authuser=0&hl=en&gl=US,https://www.googlresult.com/maps?cid=10792216745079043558,https://www.googlresult.com/search?kgmid=/g/11fxnqjmtz&kponly,51.27032,7.1607501,http://the-living-dead-mc.de/,the-living-dead-mc.de,,,1.07922E+19,ChIJ2f-RqcDXuEcR5nV1NfOnxZU,/g/11fxnqjmtz
Free Eagles MC Germany Chapter Delmenhorst,"Alte Flakstellung, 27777 Ganderkesee, Germany",Alte Flakstellung,27777 Ganderkesee,Club,,,,,17,4.9,https://search.google.com/local/reviews?placeid=ChIJOyRLbFIrt0cRtkhefsGTf9I&q=HELLS+ANGELS+MC&authuser=0&hl=en&gl=US,https://www.googlresult.com/maps?cid=15168004529265199286,https://www.googlresult.com/search?kgmid=/g/11fr207q5p&kponly,52.9987687,8.5409397,http://www.free-eagles-mc-germany.de/,free-eagles-mc-germany.de,,https://lh5.googleusercontent.com/p/AF1QipN7LChw0Ke4dkUljw-CE9Mub2DkFm5rlYJF7R0c=w80-h106-k-no,1.5168E+19,ChIJOyRLbFIrt0cRtkhefsGTf9I,/g/11fr207q5p
Kartell MC Germany,"Hamburger Str. 256, 38114 Braunschweig, Germany",Hamburger Str. 256,38114 Braunschweig,Club,,,,,38,4.6,https://search.google.com/local/reviews?placeid=ChIJIVeLDYb2r0cR1nL5UVFQUkM&q=HELLS+ANGELS+MC&authuser=0&hl=en&gl=US,https://www.googlresult.com/maps?cid=4851028058829320918,https://www.googlresult.com/search?kgmid=/g/11fzfbz5k6&kponly,52.28138,10.519,http://www.kartell-mc.de/,kartell-mc.de,,https://lh5.googleusercontent.com/p/AF1QipOlmZ3J7r6WrdLBbf0t-htqKEOwKcQbzSWID7zW=w204-h92-k-no,4.85103E+18,ChIJIVeLDYb2r0cR1nL5UVFQUkM,/g/11fzfbz5k6
Skullmetz,"Via degli Artigiani, 8, 10042 Nichelino TO, Italy","Via degli Artigiani, 8",10042 Nichelino TO,Association or organization,,,,,10,4.9,https://search.google.com/local/reviews?placeid=ChIJYWAlQHYTiEcR88h5IAMDhR8&q=HELLS+ANGELS+MC&authuser=0&hl=en&gl=US,https://www.googlresult.com/maps?cid=2271224899042920691,https://www.googlresult.com/search?kgmid=/g/11nmr2gjg4&kponly,45.0037072,7.6252158,,,"Sunday:[Closed], Monday:[9 PM-2 AM], Tuesday:[Closed], Wednesday:[Closed], Thursday:[Closed], Friday:[Closed], Saturday:[Closed]",https://lh5.googleusercontent.com/p/AF1QipM52no2bB63PI4kztG0el_WOY6XwxiNKuh4uiGS=w89-h92-k-no,2.27122E+18,ChIJYWAlQHYTiEcR88h5IAMDhR8,/g/11nmr2gjg4
Clubhaus STORMBRINGER MC,"Mühlendamm 19, 18055 Rostock, Germany",Mühlendamm 19,18055 Rostock,Motoring club,,,,,4,5,https://search.google.com/local/reviews?placeid=ChIJVVXOhh1arEcRiNE277BYwQs&q=HELLS+ANGELS+MC&authuser=0&hl=en&gl=US,https://www.googlresult.com/maps?cid=847055721873199496,https://www.googlresult.com/search?kgmid=/g/11j6v2mtcw&kponly,54.0817609,12.1582682,http://mc-stormbringer.de/,mc-stormbringer.de,,,8.47056E+17,ChIJVVXOhh1arEcRiNE277BYwQs,/g/11j6v2mtcw
Valhöll MC Barsbüttel,"Am Bondenholz 15A, 22885 Barsbüttel, Germany",Am Bondenholz 15A,22885 Barsbüttel,"Club,Recreation center",,,,,18,5,https://search.google.com/local/reviews?placeid=ChIJC-KASZmNsUcRqVZ9yaEnKUQ&q=HELLS+ANGELS+MC&authuser=0&hl=en&gl=US,https://www.googlresult.com/maps?cid=4911500444447889065,https://www.googlresult.com/search?kgmid=/g/11qh26xl8v&kponly,53.5619057,10.1813909,https://valhoell-mc-barsbuettel.club/,valhoell-mc-barsbuettel.club,,https://lh5.googleusercontent.com/p/AF1QipP3XvfPXX5aJib63CzCru1DzFcs1c4YBVv8ocIR=w122-h92-k-no,4.9115E+18,ChIJC-KASZmNsUcRqVZ9yaEnKUQ,/g/11qh26xl8v
Motorclub Roermond,"Roermondseweg 84, 6081 NW Haelen, Netherlands",Roermondseweg 84,6081 NW Haelen,Motoring club,,+31 6 45337322,"06 45337322, +31 6 45337322",,25,4.9,https://search.google.com/local/reviews?placeid=ChIJdZh__htLx0cRtjqp-VjLguQ&q=HELLS+ANGELS+MC&authuser=0&hl=en&gl=US,https://www.googlresult.com/maps?cid=16465946770626132662,https://www.googlresult.com/search?kgmid=/g/1tftw5vt&kponly,51.2214683,5.967611,http://animals-mc.com/roermond/clubhouse,animals-mc.com,,https://lh5.googleusercontent.com/p/AF1QipMQaJ2_VqN1Jc-f5aGvKkNh1hp1Ek2DXYSE7eiO=w80-h106-k-no,1.64659E+19,ChIJdZh__htLx0cRtjqp-VjLguQ,/g/1tftw5vt
ANTARES MC HERFORD,"Herforder Str. 35, 32602 Vlotho, Germany",Herforder Str. 35,32602 Vlotho,Club,,,,,12,5,https://search.google.com/local/reviews?placeid=ChIJP2z9vMltukcRHXRuyVRfvoI&q=HELLS+ANGELS+MC&authuser=0&hl=en&gl=US,https://www.googlresult.com/maps?cid=9421072288267007005,https://www.googlresult.com/search?kgmid=/g/11gkxccd9t&kponly,52.16394,8.8519302,http://antares-herford.de/,antares-herford.de,,,9.42107E+18,ChIJP2z9vMltukcRHXRuyVRfvoI,/g/11gkxccd9t
Board MC Giessen clubhouse,"Niederkleener Str. 7, 35510 Butzbach, Germany",Niederkleener Str. 7,35510 Butzbach,Club,,,,,36,4.6,https://search.google.com/local/reviews?placeid=ChIJ2dPWft5YvEcR6eapuma-kr4&q=HELLS+ANGELS+MC&authuser=0&hl=en&gl=US,https://www.googlresult.com/maps?cid=13732247562233702121,https://www.googlresult.com/search?kgmid=/g/11clvzdn26&kponly,50.4726824,8.6404565,http://www.gremium-giessen.com/,gremium-giessen.com,,https://lh5.googleusercontent.com/p/AF1QipOCxuJLmNibps_lvwlTRzBujTCBv1GEloCU_QV7=w122-h92-k-no,1.37322E+19,ChIJ2dPWft5YvEcR6eapuma-kr4,/g/11clvzdn26
Satansadler MC,"Moisburger Landstraße 990, 21614 Buxtehude, Germany",Moisburger Landstraße 990,21614 Buxtehude,Club,,,,,12,4.4,https://search.google.com/local/reviews?placeid=ChIJP6oZd5KdsUcRVqmIZwC2_ks&q=HELLS+ANGELS+MC&authuser=0&hl=en&gl=US,https://www.googlresult.com/maps?cid=5476014309782366550,https://www.googlresult.com/search?kgmid=/g/11hz6l1d6s&kponly,53.4491963,9.6945254,http://www.satansadler.de/,satansadler.de,,,5.47601E+18,ChIJP6oZd5KdsUcRVqmIZwC2_ks,/g/11hz6l1d6s
No Name Mc,"Trelder Berg 7B, 21244 Buchholz in der Nordheide, Germany",Trelder Berg 7B,21244 Buchholz in der Nordheide,Club,,+49 4186 6299881,"04186 6299881, +49 4186 6299881",,35,4.9,https://search.google.com/local/reviews?placeid=ChIJoR6uv4SisUcRVCHG4AzFRbI&q=HELLS+ANGELS+MC&authuser=0&hl=en&gl=US,https://www.googlresult.com/maps?cid=12845890171245568340,https://www.googlresult.com/search?kgmid=/g/1tx8s832&kponly,53.326719,9.811457,http://www.nonamemc.de/,nonamemc.de,,https://lh5.googleusercontent.com/p/AF1QipPOtm-VZ55lHCm7jnFwzL6w4tvNIqBNgJ3ki4gm=w163-h92-k-no,1.28459E+19,ChIJoR6uv4SisUcRVCHG4AzFRbI,/g/1tx8s832
Omen Mc Karlsruhe,"Südl. Uferstraße, 76189 Karlsruhe, Germany",Südl. Uferstraße,76189 Karlsruhe,Motoring club,,,,,11,5,https://search.google.com/local/reviews?placeid=ChIJM-TBTc4Gl0cRjnpWhpvmsio&q=HELLS+ANGELS+MC&authuser=0&hl=en&gl=US,https://www.googlresult.com/maps?cid=3076775051095603854,https://www.googlresult.com/search?kgmid=/g/11fqkwx_7b&kponly,49.0109825,8.3430814,,,,https://lh5.googleusercontent.com/p/AF1QipNYzK8K9nbXBeAuGsERbxPPpvKmpFANArRHbzyz=w80-h106-k-no,3.07678E+18,ChIJM-TBTc4Gl0cRjnpWhpvmsio,/g/11fqkwx_7b
Angel's Bar,"68199 Mannheim, Germany",68199 Mannheim,Germany,Bar,,,,,1,5,https://search.google.com/local/reviews?placeid=ChIJyVpavSTJl0cRhndWeoEXNA0&q=HELLS+ANGELS+MC&authuser=0&hl=en&gl=US,https://www.googlresult.com/maps?cid=951411266152724358,https://www.googlresult.com/search?kgmid=/g/11q1hjmjcr&kponly,49.4455488,8.5047026,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=grkNirSBMR0EOtqaiqHPXg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=343.09872&pitch=0&thumbfov=100,9.51411E+17,ChIJyVpavSTJl0cRhndWeoEXNA0,/g/11q1hjmjcr
Thors MC Swiss Limmattal,"Friedaustrasse 9, 8952 Schlieren, Switzerland",Friedaustrasse 9,8952 Schlieren,Bar,,,,,1,5,https://search.google.com/local/reviews?placeid=ChIJz2VArHYNkEcRL4x_Oo_ZWAw&q=HELLS+ANGELS+MC&authuser=0&hl=en&gl=US,https://www.googlresult.com/maps?cid=889700135590661167,https://www.googlresult.com/search?kgmid=/g/11mwymm45w&kponly,47.4016456,8.4503468,http://www.thors-mc.ch/,thors-mc.ch,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sIYOEtCpkxhjb4yQUYK-Fw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=250.50528&pitch=0&thumbfov=100,8.897E+17,ChIJz2VArHYNkEcRL4x_Oo_ZWAw,/g/11mwymm45w
Diabolica MC,"Av. de Jesús Morante Borrás, 214, 46013 València, Valencia, Spain","Av. de Jesús Morante Borrás, 214",46013 Valencia,Cultural association,,+34 626 51 65 85,"626 51 65 85, +34 626 51 65 85",,42,4.8,https://search.google.com/local/reviews?placeid=ChIJnwtspgNJYA0RmKPGByfSkn8&q=HELLS+ANGELS+MC&authuser=0&hl=en&gl=US,https://www.googlresult.com/maps?cid=9192640854492619672,https://www.googlresult.com/search?kgmid=/g/11by_c4klz&kponly,39.4409846,-0.3455497,https://diabolicamc.com/,diabolicamc.com,"Sunday:[Closed], Monday:[Closed], Tuesday:[Closed], Wednesday:[Closed], Thursday:[Closed], Friday:[8 PM-2 AM], Saturday:[Closed]",https://lh5.googleusercontent.com/p/AF1QipOMfubbRuYhoWMs9RKW7MzvOZ12PZirtKV7eWMg=w80-h106-k-no,9.19264E+18,ChIJnwtspgNJYA0RmKPGByfSkn8,/g/11by_c4klz
Angels Rockbar Norderstedt,"Ulzburger Str. 609, 22844 Norderstedt, Germany",Ulzburger Str. 609,22844 Norderstedt,Bar,,+49 40 60924281,"040 60924281, +49 40 60924281",,38,4.9,https://search.google.com/local/reviews?placeid=ChIJq6oGYaIoskcRv2t22qMtR-s&q=HELLS+ANGELS+MC&authuser=0&hl=en&gl=US,https://www.googlresult.com/maps?cid=16953569504027634623,https://www.googlresult.com/search?kgmid=/g/11g86psq2c&kponly,53.7343694,9.9961416,http://www.rockbar-norderstedt.de/,rockbar-norderstedt.de,"Sunday:[7 PM-12 AM], Monday:[7 PM-12 AM], Tuesday:[7 PM-12 AM], Wednesday:[7 PM-12 AM], Thursday:[7 PM-12 AM], Friday:[7 PM-12 AM], Saturday:[7 PM-12 AM]",https://lh5.googleusercontent.com/p/AF1QipPUJAsqFv0YO8xiaF67Na-oGfs8_oxfSVd-5Qa9=w122-h92-k-no,1.69536E+19,ChIJq6oGYaIoskcRv2t22qMtR-s,/g/11g86psq2c
Villa MC Germany,"Am Großmarkt 5, 30453 Hannover, Germany",Am Großmarkt 5,30453 Hannover,Association or organization,,+49 173 8903903,"0173 8903903, +49 173 8903903",,36,4.8,https://search.google.com/local/reviews?placeid=ChIJHXaNXeN0sEcRRSHAKXxz8Gg&q=HELLS+ANGELS+MC&authuser=0&hl=en&gl=US,https://www.googlresult.com/maps?cid=7561670751468659013,https://www.googlresult.com/search?kgmid=/g/1pv0257z8&kponly,52.3520712,9.7015444,http://www.villa-mc.de/,villa-mc.de,,https://lh5.googleusercontent.com/p/AF1QipMuagSURn0P2bfK7nqI2n8qFAc8scRLtFOnA-xz=w138-h92-k-no,7.56167E+18,ChIJHXaNXeN0sEcRRSHAKXxz8Gg,/g/1pv0257z8
